,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
6679,50,8,61,Colorado,Kiowa County,11,10,64,29,35,29,35,0,0,0,0,0,0,0,0,0,0,29,35,0,0,0,0,0,0,0,0,26,35,26,35,0,0,0,0,0,0,0,0,0,0,26,35,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6680,50,8,61,Colorado,Kiowa County,11,11,66,29,37,27,36,0,0,0,1,0,0,0,0,2,0,29,36,0,0,2,1,0,0,0,0,27,33,26,33,0,0,0,0,0,0,0,0,1,0,27,33,0,0,1,0,0,0,0,0,2,4,1,3,0,0,0,1,0,0,0,0,1,0,2,3,0,0,1,1,0,0,0,0
6681,50,8,61,Colorado,Kiowa County,11,12,131,60,71,60,69,0,0,0,2,0,0,0,0,0,0,60,69,0,0,0,2,0,0,0,0,57,68,57,66,0,0,0,2,0,0,0,0,0,0,57,66,0,0,0,2,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
6682,50,8,61,Colorado,Kiowa County,11,13,105,56,49,54,45,2,0,0,2,0,1,0,0,0,1,54,46,2,0,0,3,0,1,0,0,54,46,52,42,2,0,0,2,0,1,0,0,0,1,52,43,2,0,0,3,0,1,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
6683,50,8,61,Colorado,Kiowa County,11,14,100,55,45,53,41,0,0,1,0,0,1,0,0,1,3,54,44,0,1,2,2,0,1,0,0,50,45,49,41,0,0,0,0,0,1,0,0,1,3,50,44,0,1,1,2,0,1,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
6684,50,8,61,Colorado,Kiowa County,11,15,65,27,38,27,36,0,0,0,0,0,1,0,0,0,1,27,37,0,0,0,1,0,1,0,0,26,37,26,36,0,0,0,0,0,1,0,0,0,0,26,36,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
6685,50,8,61,Colorado,Kiowa County,11,16,55,25,30,25,30,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,0,24,30,24,30,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6686,50,8,61,Colorado,Kiowa County,11,17,48,17,31,17,31,0,0,0,0,0,0,0,0,0,0,17,31,0,0,0,0,0,0,0,0,17,31,17,31,0,0,0,0,0,0,0,0,0,0,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,50,8,61,Colorado,Kiowa County,11,18,56,22,34,22,33,0,0,0,0,0,0,0,0,0,1,22,34,0,0,0,0,0,1,0,0,20,33,20,32,0,0,0,0,0,0,0,0,0,1,20,33,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
6878,50,8,63,Colorado,Kit Carson County,11,0,7163,3582,3581,3411,3418,33,25,41,42,19,28,8,7,70,61,3479,3474,63,45,73,75,28,38,11,11,2871,2932,2759,2819,25,21,17,18,19,26,4,2,47,46,2805,2861,46,35,35,44,27,33,7,6,711,649,652,599,8,4,24,24,0,2,4,5,23,15,674,613,17,10,38,31,1,5,4,5
6879,50,8,63,Colorado,Kit Carson County,11,1,461,231,230,224,220,2,2,2,4,0,0,1,1,2,3,225,223,2,3,3,5,1,0,2,2,166,143,162,140,1,0,1,0,0,0,0,0,2,3,163,143,1,1,2,1,1,0,1,1,65,87,62,80,1,2,1,4,0,0,1,1,0,0,62,80,1,2,1,4,0,0,1,1
6880,50,8,63,Colorado,Kit Carson County,11,2,521,262,259,238,247,4,3,9,2,3,1,0,0,8,6,246,252,8,6,11,5,5,2,0,0,174,183,160,179,3,2,1,0,3,1,0,0,7,1,167,180,6,2,3,1,5,1,0,0,88,76,78,68,1,1,8,2,0,0,0,0,1,5,79,72,2,4,8,4,0,1,0,0
6881,50,8,63,Colorado,Kit Carson County,11,3,541,273,268,258,251,5,4,0,4,0,3,0,0,10,6,268,257,12,6,3,5,0,5,0,1,188,189,178,175,4,3,0,2,0,3,0,0,6,6,184,181,9,5,1,3,0,5,0,1,85,79,80,76,1,1,0,2,0,0,0,0,4,0,84,76,3,1,2,2,0,0,0,0
6882,50,8,63,Colorado,Kit Carson County,11,4,452,220,232,207,217,0,3,5,2,0,2,1,1,7,7,214,223,3,6,7,7,2,2,2,1,155,153,145,141,0,3,5,0,0,2,1,1,4,6,149,146,2,6,6,4,1,2,2,1,65,79,62,76,0,0,0,2,0,0,0,0,3,1,65,77,1,0,1,3,1,0,0,0
6883,50,8,63,Colorado,Kit Carson County,11,5,361,190,171,178,158,3,1,2,2,0,4,2,2,5,4,183,161,6,2,3,4,1,5,2,3,146,124,139,117,1,1,1,0,0,3,1,0,4,3,143,119,3,2,2,1,1,4,1,1,44,47,39,41,2,0,1,2,0,1,1,2,1,1,40,42,3,0,1,3,0,1,1,2
6884,50,8,63,Colorado,Kit Carson County,11,6,420,218,202,209,193,1,0,3,2,0,1,0,1,5,5,214,198,2,3,6,4,1,1,0,1,155,169,153,163,1,0,0,1,0,1,0,0,1,4,154,167,1,3,0,2,1,1,0,0,63,33,56,30,0,0,3,1,0,0,0,1,4,1,60,31,1,0,6,2,0,0,0,1
6885,50,8,63,Colorado,Kit Carson County,11,7,411,232,179,220,172,4,1,2,5,2,0,1,0,3,1,223,173,7,1,2,5,2,0,1,1,179,140,170,135,2,1,2,3,2,0,1,0,2,1,172,136,4,1,2,3,2,0,1,1,53,39,50,37,2,0,0,2,0,0,0,0,1,0,51,37,3,0,0,2,0,0,0,0
6886,50,8,63,Colorado,Kit Carson County,11,8,449,222,227,210,216,1,1,7,3,0,6,0,0,4,1,214,217,2,1,9,4,1,6,0,0,174,197,168,186,1,1,1,3,0,6,0,0,4,1,172,187,2,1,3,4,1,6,0,0,48,30,42,30,0,0,6,0,0,0,0,0,0,0,42,30,0,0,6,0,0,0,0,0
6887,50,8,63,Colorado,Kit Carson County,11,9,363,190,173,177,162,2,3,1,2,2,0,2,2,6,4,183,165,4,5,5,5,2,0,2,2,154,139,144,132,2,3,1,0,2,0,1,1,4,3,148,134,4,4,3,3,2,0,1,1,36,34,33,30,0,0,0,2,0,0,1,1,2,1,35,31,0,1,2,2,0,0,1,1
6888,50,8,63,Colorado,Kit Carson County,11,10,362,172,190,163,180,1,1,4,3,0,3,1,0,3,3,165,183,2,2,7,5,0,4,1,0,125,148,122,141,1,1,1,2,0,2,0,0,1,2,123,143,1,1,2,4,0,3,0,0,47,42,41,39,0,0,3,1,0,1,1,0,2,1,42,40,1,1,5,1,0,1,1,0
6889,50,8,63,Colorado,Kit Carson County,11,11,374,189,185,180,176,2,1,0,2,3,2,0,0,4,4,184,180,3,1,2,5,3,3,1,0,163,164,155,157,1,1,0,2,3,2,0,0,4,2,159,159,2,1,2,3,3,3,1,0,26,21,25,19,1,0,0,0,0,0,0,0,0,2,25,21,1,0,0,2,0,0,0,0
6890,50,8,63,Colorado,Kit Carson County,11,12,541,258,283,245,267,6,2,0,2,3,2,0,0,4,10,249,277,8,4,2,9,3,3,0,0,234,260,222,246,6,2,0,1,3,2,0,0,3,9,225,255,8,4,1,8,3,2,0,0,24,23,23,21,0,0,0,1,0,0,0,0,1,1,24,22,0,0,1,1,0,1,0,0
6891,50,8,63,Colorado,Kit Carson County,11,13,522,272,250,259,245,2,1,3,1,5,1,0,0,3,2,262,247,2,2,5,1,6,2,0,0,247,229,236,227,2,1,3,0,5,1,0,0,1,0,237,227,2,1,3,0,6,1,0,0,25,21,23,18,0,0,0,1,0,0,0,0,2,2,25,20,0,1,2,1,0,1,0,0
6892,50,8,63,Colorado,Kit Carson County,11,14,378,193,185,190,180,0,0,1,4,1,0,0,0,1,1,191,180,1,0,2,5,1,1,0,0,182,174,180,170,0,0,0,3,1,0,0,0,1,1,181,170,1,0,1,4,1,1,0,0,11,11,10,10,0,0,1,1,0,0,0,0,0,0,10,10,0,0,1,1,0,0,0,0
6893,50,8,63,Colorado,Kit Carson County,11,15,338,161,177,159,174,0,2,2,0,0,0,0,0,0,1,159,175,0,2,2,1,0,0,0,0,151,167,150,164,0,2,1,0,0,0,0,0,0,1,150,165,0,2,1,1,0,0,0,0,10,10,9,10,0,0,1,0,0,0,0,0,0,0,9,10,0,0,1,0,0,0,0,0
6894,50,8,63,Colorado,Kit Carson County,11,16,263,131,132,129,129,0,0,0,0,0,1,0,0,2,2,131,131,0,1,2,0,0,2,0,0,120,124,119,121,0,0,0,0,0,1,0,0,1,2,120,123,0,1,1,0,0,2,0,0,11,8,10,8,0,0,0,0,0,0,0,0,1,0,11,8,0,0,1,0,0,0,0,0
6895,50,8,63,Colorado,Kit Carson County,11,17,190,92,98,90,93,0,0,0,4,0,0,0,0,2,1,92,94,0,0,2,5,0,0,0,0,87,93,85,91,0,0,0,1,0,0,0,0,2,1,87,92,0,0,2,2,0,0,0,0,5,5,5,2,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,0
6896,50,8,63,Colorado,Kit Carson County,11,18,216,76,140,75,138,0,0,0,0,0,2,0,0,1,0,76,138,1,0,0,0,0,2,0,0,71,136,71,134,0,0,0,0,0,2,0,0,0,0,71,134,0,0,0,0,0,2,0,0,5,4,4,4,0,0,0,0,0,0,0,0,1,0,5,4,1,0,0,0,0,0,0,0
7087,50,8,65,Colorado,Lake County,11,0,7824,4207,3617,3924,3356,51,31,102,108,25,28,4,0,101,94,4023,3446,77,56,167,165,35,45,8,3,2747,2272,2588,2138,39,18,39,34,20,28,4,0,57,54,2644,2188,55,32,71,65,29,41,7,1,1460,1345,1336,1218,12,13,63,74,5,0,0,0,44,40,1379,1258,22,24,96,100,6,4,1,2
7088,50,8,65,Colorado,Lake County,11,1,416,212,204,197,179,1,6,5,9,0,0,0,0,9,10,206,189,5,7,10,15,1,2,0,1,102,91,95,81,0,3,2,3,0,0,0,0,5,4,100,85,3,4,4,6,1,0,0,0,110,113,102,98,1,3,3,6,0,0,0,0,4,6,106,104,2,3,6,9,0,2,0,1
7089,50,8,65,Colorado,Lake County,11,2,420,212,208,201,178,1,2,4,14,0,1,0,0,6,13,207,191,2,6,7,22,2,3,0,0,102,97,94,83,1,2,2,4,0,1,0,0,5,7,99,90,1,3,5,8,2,3,0,0,110,111,107,95,0,0,2,10,0,0,0,0,1,6,108,101,1,3,2,14,0,0,0,0
7090,50,8,65,Colorado,Lake County,11,3,484,238,246,217,231,3,0,5,5,3,0,0,0,10,10,227,240,7,4,10,9,3,4,1,1,89,105,80,98,2,0,0,2,1,0,0,0,6,5,86,102,5,2,3,3,1,3,0,1,149,141,137,133,1,0,5,3,2,0,0,0,4,5,141,138,2,2,7,6,2,1,1,0
7091,50,8,65,Colorado,Lake County,11,4,432,235,197,223,180,0,2,6,4,0,3,0,0,6,8,229,188,1,4,10,8,1,5,0,0,103,82,100,71,0,0,1,0,0,3,0,0,2,8,102,79,0,2,2,4,1,5,0,0,132,115,123,109,0,2,5,4,0,0,0,0,4,0,127,109,1,2,8,4,0,0,0,0
7092,50,8,65,Colorado,Lake County,11,5,543,292,251,270,232,5,2,11,9,1,3,0,0,5,5,275,237,6,2,14,13,2,4,0,1,193,129,181,119,4,1,5,4,1,3,0,0,2,2,183,121,5,1,5,5,2,4,0,0,99,122,89,113,1,1,6,5,0,0,0,0,3,3,92,116,1,1,9,8,0,0,0,1
7093,50,8,65,Colorado,Lake County,11,6,691,377,314,347,291,10,3,10,11,5,1,0,0,5,8,351,298,11,7,14,15,6,2,0,0,268,205,245,193,9,2,7,2,5,1,0,0,2,7,247,199,10,5,8,6,5,2,0,0,109,109,102,98,1,1,3,9,0,0,0,0,3,1,104,99,1,2,6,9,1,0,0,0
7094,50,8,65,Colorado,Lake County,11,7,628,344,284,313,263,5,1,8,9,2,3,0,0,16,8,329,271,11,4,17,13,3,4,0,0,240,181,229,172,3,1,1,3,2,3,0,0,5,2,234,174,6,2,2,3,3,4,0,0,104,103,84,91,2,0,7,6,0,0,0,0,11,6,95,97,5,2,15,10,0,0,0,0
7095,50,8,65,Colorado,Lake County,11,8,587,323,264,289,251,4,2,10,2,4,2,2,0,14,7,302,258,7,4,19,6,5,3,4,0,221,185,201,177,2,1,5,1,3,2,2,0,8,4,208,181,3,2,10,3,4,3,4,0,102,79,88,74,2,1,5,1,1,0,0,0,6,3,94,77,4,2,9,3,1,0,0,0
7096,50,8,65,Colorado,Lake County,11,9,514,288,226,271,207,7,1,2,10,2,2,0,0,6,6,277,212,10,2,4,15,3,3,0,0,179,149,167,139,7,1,1,3,0,2,0,0,4,4,171,142,9,1,2,7,1,3,0,0,109,77,104,68,0,0,1,7,2,0,0,0,2,2,106,70,1,1,2,8,2,0,0,0
7097,50,8,65,Colorado,Lake County,11,10,510,287,223,268,204,2,3,10,7,2,4,0,0,5,5,273,209,3,4,13,11,2,4,1,0,188,140,176,132,1,0,4,3,2,4,0,0,5,1,181,133,2,1,7,3,2,4,1,0,99,83,92,72,1,3,6,4,0,0,0,0,0,4,92,76,1,3,6,8,0,0,0,0
7098,50,8,65,Colorado,Lake County,11,11,470,261,209,248,206,2,0,7,3,1,0,0,0,3,0,251,206,2,0,10,3,1,0,0,0,169,131,162,130,2,0,2,1,1,0,0,0,2,0,164,130,2,0,4,1,1,0,0,0,92,78,86,76,0,0,5,2,0,0,0,0,1,0,87,76,0,0,6,2,0,0,0,0
7099,50,8,65,Colorado,Lake County,11,12,522,275,247,260,225,4,1,8,10,1,5,1,0,1,6,261,231,4,3,9,13,1,6,1,0,199,173,190,163,4,0,2,1,1,5,1,0,1,4,191,167,4,2,3,3,1,5,1,0,76,74,70,62,0,1,6,9,0,0,0,0,0,2,70,64,0,1,6,10,0,1,0,0
7100,50,8,65,Colorado,Lake County,11,13,490,274,216,261,206,1,2,6,3,2,1,0,0,4,4,265,210,1,3,10,6,2,1,0,0,213,174,206,167,1,1,2,3,2,1,0,0,2,2,208,169,1,1,4,5,2,1,0,0,61,42,55,39,0,1,4,0,0,0,0,0,2,2,57,41,0,2,6,1,0,0,0,0
7101,50,8,65,Colorado,Lake County,11,14,503,275,228,257,216,4,5,5,4,1,0,0,0,8,3,265,218,5,5,12,7,2,1,0,0,228,188,212,179,3,5,4,1,1,0,0,0,8,3,220,181,4,5,11,4,2,1,0,0,47,40,45,37,1,0,1,3,0,0,0,0,0,0,45,37,1,0,1,3,0,0,0,0
7102,50,8,65,Colorado,Lake County,11,15,252,128,124,124,117,0,1,1,4,0,2,0,0,3,0,127,117,0,1,4,4,0,2,0,0,112,96,112,92,0,1,0,1,0,2,0,0,0,0,112,92,0,1,0,1,0,2,0,0,16,28,12,25,0,0,1,3,0,0,0,0,3,0,15,25,0,0,4,3,0,0,0,0
7103,50,8,65,Colorado,Lake County,11,16,170,91,79,89,77,0,0,1,2,0,0,1,0,0,0,89,77,0,0,1,2,0,0,1,0,71,74,70,72,0,0,0,2,0,0,1,0,0,0,70,72,0,0,0,2,0,0,1,0,20,5,19,5,0,0,1,0,0,0,0,0,0,0,19,5,0,0,1,0,0,0,0,0
7104,50,8,65,Colorado,Lake County,11,17,102,52,50,48,48,2,0,1,2,1,0,0,0,0,0,48,48,2,0,1,2,1,0,0,0,41,41,39,41,0,0,1,0,1,0,0,0,0,0,39,41,0,0,1,0,1,0,0,0,11,9,9,7,2,0,0,2,0,0,0,0,0,0,9,7,2,0,0,2,0,0,0,0
7105,50,8,65,Colorado,Lake County,11,18,90,43,47,41,45,0,0,2,0,0,1,0,0,0,1,41,46,0,0,2,1,0,1,0,0,29,31,29,29,0,0,0,0,0,1,0,0,0,1,29,30,0,0,0,1,0,1,0,0,14,16,12,16,0,0,2,0,0,0,0,0,0,0,12,16,0,0,2,0,0,0,0,0
7296,50,8,67,Colorado,La Plata County,11,0,56310,28411,27899,25208,24564,218,126,2035,2184,178,250,22,24,750,751,25921,25263,369,284,2511,2668,317,399,63,65,24725,24284,22395,21733,173,96,1488,1663,144,222,20,21,505,549,22877,22240,286,222,1777,1991,258,346,47,53,3686,3615,2813,2831,45,30,547,521,34,28,2,3,245,202,3044,3023,83,62,734,677,59,53,16,12
7297,50,8,67,Colorado,La Plata County,11,1,2854,1494,1360,1125,1035,9,9,257,186,10,31,0,0,93,99,1211,1131,31,32,311,235,29,57,8,7,1102,1057,924,851,6,5,118,105,9,28,0,0,45,68,966,917,20,23,136,133,23,48,5,4,392,303,201,184,3,4,139,81,1,3,0,0,48,31,245,214,11,9,175,102,6,9,3,3
7298,50,8,67,Colorado,La Plata County,11,2,2868,1488,1380,1229,1120,17,12,170,179,13,10,0,0,59,59,1285,1172,31,32,197,209,30,27,4,1,1152,1059,1006,900,13,8,79,99,9,7,0,0,45,45,1049,940,25,23,98,121,23,20,2,1,336,321,223,220,4,4,91,80,4,3,0,0,14,14,236,232,6,9,99,88,7,7,2,0
7299,50,8,67,Colorado,La Plata County,11,3,3178,1657,1521,1397,1311,15,12,132,112,9,17,2,1,102,68,1496,1374,42,32,184,147,33,34,7,7,1322,1233,1129,1088,12,8,94,75,6,14,2,1,79,47,1205,1130,36,25,129,94,28,28,4,6,335,288,268,223,3,4,38,37,3,3,0,0,23,21,291,244,6,7,55,53,5,6,3,1
7300,50,8,67,Colorado,La Plata County,11,4,3522,1846,1676,1551,1383,14,8,195,190,14,11,3,1,69,83,1615,1463,27,27,236,240,32,29,7,7,1580,1407,1356,1178,12,7,154,153,10,9,3,1,45,59,1398,1235,22,22,177,185,23,24,7,4,266,269,195,205,2,1,41,37,4,2,0,0,24,24,217,228,5,5,59,55,9,5,0,3
7301,50,8,67,Colorado,La Plata County,11,5,3457,1746,1711,1388,1288,24,9,236,302,21,30,2,2,75,80,1459,1356,37,28,282,355,40,46,4,7,1457,1432,1160,1075,20,8,199,265,18,28,2,2,58,54,1214,1120,33,24,231,296,34,40,4,7,289,279,228,213,4,1,37,37,3,2,0,0,17,26,245,236,4,4,51,59,6,6,0,0
7302,50,8,67,Colorado,La Plata County,11,6,3697,1936,1761,1616,1457,13,12,212,214,14,21,0,4,81,53,1696,1508,30,22,263,245,28,34,5,6,1666,1508,1409,1239,12,11,180,187,14,19,0,4,51,48,1460,1285,23,21,208,213,26,32,2,6,270,253,207,218,1,1,32,27,0,2,0,0,30,5,236,223,7,1,55,32,2,2,3,0
7303,50,8,67,Colorado,La Plata County,11,7,3924,2014,1910,1770,1660,27,8,148,177,13,17,2,2,54,46,1819,1702,38,15,185,206,24,28,4,6,1716,1618,1527,1429,16,5,121,135,11,15,2,1,39,33,1563,1459,24,11,147,152,20,25,3,5,298,292,243,231,11,3,27,42,2,2,0,1,15,13,256,243,14,4,38,54,4,3,1,1
7304,50,8,67,Colorado,La Plata County,11,8,4058,2081,1977,1884,1752,21,7,127,150,16,20,1,1,32,47,1914,1795,26,14,150,183,20,30,4,2,1793,1707,1638,1530,20,4,102,120,11,16,1,1,21,36,1657,1562,23,9,117,144,14,26,4,2,288,270,246,222,1,3,25,30,5,4,0,0,11,11,257,233,3,5,33,39,6,4,0,0
7305,50,8,67,Colorado,La Plata County,11,9,3489,1805,1684,1640,1510,14,6,100,111,12,15,1,3,38,39,1675,1544,23,13,125,141,18,23,2,5,1603,1471,1484,1346,12,4,73,79,11,14,1,2,22,26,1504,1368,18,9,84,99,17,20,2,4,202,213,156,164,2,2,27,32,1,1,0,1,16,13,171,176,5,4,41,42,1,3,0,1
7306,50,8,67,Colorado,La Plata County,11,10,3486,1793,1693,1636,1526,19,6,87,115,14,18,3,4,34,24,1668,1549,25,8,114,133,16,22,6,7,1579,1478,1467,1355,11,6,68,80,10,17,2,4,21,16,1487,1370,15,7,84,91,11,21,5,7,214,215,169,171,8,0,19,35,4,1,1,0,13,8,181,179,10,1,30,42,5,1,1,0
7307,50,8,67,Colorado,La Plata County,11,11,3434,1608,1826,1469,1677,15,2,91,100,12,7,1,0,20,40,1489,1715,17,9,108,134,12,10,2,1,1459,1641,1347,1513,13,2,72,88,10,6,1,0,16,32,1363,1543,15,7,85,116,10,8,2,1,149,185,122,164,2,0,19,12,2,1,0,0,4,8,126,172,2,2,23,18,2,2,0,0
7308,50,8,67,Colorado,La Plata County,11,12,4183,2039,2144,1909,1994,9,10,82,91,6,17,2,1,31,31,1939,2024,13,13,107,119,7,18,4,1,1844,1931,1748,1813,7,7,64,75,4,15,2,1,19,20,1767,1832,9,10,79,92,5,16,3,1,195,213,161,181,2,3,18,16,2,2,0,0,12,11,172,192,4,3,28,27,2,2,1,0
7309,50,8,67,Colorado,La Plata County,11,13,4492,2150,2342,2059,2178,6,12,57,111,6,13,0,1,22,27,2081,2204,8,18,76,131,7,15,0,1,1988,2151,1917,2021,6,10,46,85,6,12,0,0,13,23,1930,2043,6,14,58,103,7,14,0,0,162,191,142,157,0,2,11,26,0,1,0,1,9,4,151,161,2,4,18,28,0,1,0,1
7310,50,8,67,Colorado,La Plata County,11,14,3775,1877,1898,1789,1806,6,5,59,59,7,7,1,3,15,18,1803,1824,9,9,72,74,7,7,2,3,1774,1787,1698,1711,5,5,52,46,6,7,1,3,12,15,1710,1726,7,8,63,59,6,7,1,3,103,111,91,95,1,0,7,13,1,0,0,0,3,3,93,98,2,1,9,15,1,0,1,0
7311,50,8,67,Colorado,La Plata County,11,15,2679,1380,1299,1331,1249,5,4,34,27,3,7,0,1,7,11,1338,1260,6,6,37,35,6,7,0,2,1295,1227,1258,1183,5,3,25,24,2,7,0,1,5,9,1263,1192,6,5,27,31,4,7,0,1,85,72,73,66,0,1,9,3,1,0,0,0,2,2,75,68,0,1,10,4,2,0,0,1
7312,50,8,67,Colorado,La Plata County,11,16,1439,709,730,672,691,1,0,22,28,4,3,0,0,10,8,682,699,2,1,31,34,4,4,0,0,668,685,636,654,1,0,19,22,3,2,0,0,9,7,645,661,2,1,27,27,3,3,0,0,41,45,36,37,0,0,3,6,1,1,0,0,1,1,37,38,0,0,4,7,1,1,0,0
7313,50,8,67,Colorado,La Plata County,11,17,926,454,472,430,443,3,1,14,20,0,2,3,0,4,6,434,448,3,1,18,25,0,3,3,1,423,429,402,409,2,1,13,15,0,2,3,0,3,2,405,411,2,1,16,17,0,2,3,0,31,43,28,34,1,0,1,5,0,0,0,0,1,4,29,37,1,0,2,8,0,1,0,1
7314,50,8,67,Colorado,La Plata County,11,18,849,334,515,313,484,0,3,12,12,4,4,1,0,4,12,317,495,1,4,15,22,4,5,1,1,304,463,289,438,0,2,9,10,4,4,0,0,2,9,291,446,0,2,11,18,4,5,0,1,30,52,24,46,0,1,3,2,0,0,1,0,2,3,26,49,1,2,4,4,0,0,1,0
7505,50,8,69,Colorado,Larimer County,11,0,350518,174991,175527,161990,162991,2287,1747,1815,1790,3982,4381,193,154,4724,4464,166509,167265,3624,3039,3579,3475,5867,6162,480,413,154071,155592,143662,145483,1980,1438,795,778,3797,4219,132,101,3705,3573,147223,148909,3089,2521,1933,1919,5438,5788,354,313,20920,19935,18328,17508,307,309,1020,1012,185,162,61,53,1019,891,19286,18356,535,518,1646,1556,429,374,126,100
7506,50,8,69,Colorado,Larimer County,11,1,17762,9041,8721,8095,7804,110,134,125,118,244,209,7,12,460,444,8541,8233,271,277,247,239,446,411,34,34,7253,7038,6520,6338,92,109,46,39,232,198,4,8,359,346,6870,6673,223,224,117,112,406,367,26,25,1788,1683,1575,1466,18,25,79,79,12,11,3,4,101,98,1671,1560,48,53,130,127,40,44,8,9
7507,50,8,69,Colorado,Larimer County,11,2,19076,9767,9309,8765,8318,116,143,114,111,239,250,18,19,515,468,9265,8774,284,314,258,239,467,458,50,42,7774,7541,7034,6770,93,110,35,44,226,238,9,8,377,371,7404,7134,221,247,107,125,416,419,34,26,1993,1768,1731,1548,23,33,79,67,13,12,9,11,138,97,1861,1640,63,67,151,114,51,39,16,16
7508,50,8,69,Colorado,Larimer County,11,3,20069,10280,9789,9324,8802,114,126,129,136,200,264,14,4,499,457,9806,9245,289,282,273,272,409,457,33,32,8370,7895,7664,7193,95,86,47,38,188,255,5,2,371,321,8024,7505,235,207,126,102,360,406,17,24,1910,1894,1660,1609,19,40,82,98,12,9,9,2,128,136,1782,1740,54,75,147,170,49,51,16,8
7509,50,8,69,Colorado,Larimer County,11,4,24406,12056,12350,10856,11064,211,196,174,171,270,373,12,12,533,534,11367,11574,389,384,328,331,509,592,44,42,10068,10455,9136,9421,176,164,63,74,250,352,7,8,436,436,9557,9841,330,325,159,173,459,551,34,32,1988,1895,1720,1643,35,32,111,97,20,21,5,4,97,98,1810,1733,59,59,169,158,50,41,10,10
7510,50,8,69,Colorado,Larimer County,11,5,36825,18973,17852,16796,16034,319,237,204,210,761,593,20,15,873,763,17636,16763,615,507,475,455,1113,889,72,63,16560,15612,14741,14094,283,210,86,89,700,575,17,10,733,634,15447,14701,549,447,277,260,1016,837,59,47,2413,2240,2055,1940,36,27,118,121,61,18,3,5,140,129,2189,2062,66,60,198,195,97,52,13,16
7511,50,8,69,Colorado,Larimer County,11,6,28307,15011,13296,13604,12154,325,202,171,165,396,386,28,11,487,378,14070,12519,456,308,355,294,584,543,65,36,13063,11532,11925,10596,273,165,84,71,383,372,20,9,378,319,12288,10906,378,260,203,165,548,516,50,30,1948,1764,1679,1558,52,37,87,94,13,14,8,2,109,59,1782,1613,78,48,152,129,36,27,15,6
7512,50,8,69,Colorado,Larimer County,11,7,23301,12235,11066,11278,10183,226,134,147,129,305,340,22,11,257,269,11521,10443,287,191,255,236,410,459,37,26,10667,9617,9875,8913,200,113,76,52,300,322,15,8,201,209,10066,9114,249,161,145,120,395,426,26,21,1568,1449,1403,1270,26,21,71,77,5,18,7,3,56,60,1455,1329,38,30,110,116,15,33,11,5
7513,50,8,69,Colorado,Larimer County,11,8,23095,11780,11315,10989,10502,155,103,142,133,263,341,8,15,223,221,11201,10709,201,148,244,231,354,435,23,29,10199,9803,9578,9161,134,84,59,50,255,336,5,6,168,166,9737,9317,172,121,123,112,336,419,15,16,1581,1512,1411,1341,21,19,83,83,8,5,3,9,55,55,1464,1392,29,27,121,119,18,16,8,13
